correo,dominio,tipo,fuente_origen
kgarcia@liceocristiano.edu.ec,liceocristiano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ksilva@ecomundo.edu.ec,ecomundo.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
levvygotsky@lev.edu.ec,lev.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
liliana.morales@cordillera.edu.ec,cordillera.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
logos@logosacademy.edu.ec,logosacademy.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
lortega@torremar.edu.ec,torremar.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lpavon@pucesi.edu.ec,pucesi.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lserrano@unidadborja.edu.ec,unidadborja.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lvillon@universidadecotec.edu.ec,universidadecotec.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
m.gordillo@colegiorudolfsteiner.edu.ec,colegiorudolfsteiner.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
manuelzurita@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
marco.acosta@ute.edu.ec,ute.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maria.vargas06@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
mariochicogpp@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maroca@colegioletort.edu.ec,colegioletort.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
mdavalos@isaacnewton.edu.ec,isaacnewton.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
mgbalda@espe.edu.ec,espe.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
mgomez@cristobalcolon.edu.ec,cristobalcolon.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
mguillenc@cedfi.edu.ec,cedfi.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
mlafuente@colegiosanfrancisco.edu.ec,colegiosanfrancisco.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
mmonteverde@torremar.edu.ec,torremar.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
mpaguay@espoch.edu.ec,espoch.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
mviteri@ecomundobabahoyo.edu.ec,ecomundobabahoyo.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
mxherrera@espe.edu.ec,espe.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
mzurita@ecomundobabahoyo.edu.ec,ecomundobabahoyo.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ncevallo@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
norbertoanarahotmail.com@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
paces@ups.edu.ec,ups.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
patricia_uyana@ctsdonbosco.edu.ec,ctsdonbosco.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
pedro-barco@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
pmolina@southamerican.edu.ec,southamerican.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
primaria@liceolosandes.edu.ec,liceolosandes.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
psegura@celsis.edu.ec,celsis.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
pzevallosd@antares.edu.ec,antares.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
r.robles@colegiorudolfsteiner.edu.ec,colegiorudolfsteiner.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
raflores@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
rectorado@frasales.edu.ec,frasales.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
rectoradonacional@caq.edu.ec,caq.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
riniguez@lasalleguayaquil.edu.ec,lasalleguayaquil.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
secretaria.secundaria@caq.edu.ec,caq.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
secretaria.uesm@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
secretaria@duplos.edu.ec,duplos.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
secretaria@juanbosco.edu.ec,juanbosco.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
secretaria@lemas.edu.ec,lemas.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
secretaria@narcisadejesus.edu.ec,narcisadejesus.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
secretaria@sscc.edu.ec,sscc.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
secretaria@tecsu.edu.ec,tecsu.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
secretaria@uespra.edu.ec,uespra.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
secret_secundaria@cahgye.edu.ec,cahgye.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
secundaria@liceodelvalle.edu.ec,liceodelvalle.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
secundaria@miguelangelsuarez.edu.ec,miguelangelsuarez.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ser.colegio.playas@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
sgaraicoa@delfos.edu.ec,delfos.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
silviadonoso@gsp.edu.ec,gsp.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
silviaduranv@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
sorayda.paredes@colegioamericano.edu.ec,colegioamericano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
spuyol@montetabornazaret.edu.ec,montetabornazaret.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
sruiz@uotavalo.edu.ec,uotavalo.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
stkarla@ueoblatas.edu.ec,ueoblatas.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
tcifuentes@ism.edu.ec,ism.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ua038955@uazuay.edu.ec,uazuay.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
uasb@uasb.edu.ec,uasb.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
unidad@vidanueva.edu.ec,vidanueva.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
unidadeducativaaio@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
unidadeducativacarlugue@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
unidadeducativaemanuel@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
unidadeducativafae3@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
unidadeducativahispana@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
unidadeducativalasamericas@cablemodem.com,cablemodem.com,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
unidadeducativapasionista@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
unidadeducativapdg@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
unidadeducativasimonbolivar@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
unidadeducativavileo1995@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
velascoibarraescuela@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
velasquez@bolivariano.edu.ec,bolivariano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
veronica.sosa@becquerel.edu.ec,becquerel.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
vesparza@usfq.edu.ec,usfq.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
vgav64yahoo.com@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
vicenterocafuerteescuela@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
villagomez.lenin@condamine.edu.ec,condamine.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
vrrcolegiofiscal@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
vvelasquez@bolivariano.edu.ec,bolivariano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
wleon@ecomundo.edu.ec,ecomundo.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
www.delfos@delfos.edu.ec,delfos.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
a_yasunicolegio2011@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
aariasb@ulvr.edu.ec,ulvr.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
abayolo@ups.edu.ec,ups.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
academia@ang.edu.ec,ang.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
academianavalguayaquil@ang.edu.ec,ang.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
acanales@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
acandrade@utpl.edu.ec,utpl.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
acecescuela@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
adan.lindao@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
adaupsuio@ups.edu.ec,ups.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
adetupscue@ups.edu.ec,ups.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
adltorre@ute.edu.ec,ute.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admiciones@upacifico.edu.ec,upacifico.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
adminfo@ctsa.edu.ec,ctsa.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
administracion@anai.edu.ec,anai.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
administracion@angeldelaguarda.edu.ec,angeldelaguarda.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
administracion@bgarelli.edu.ec,bgarelli.edu.ec,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
administracion@casitadeverano.edu.ec,casitadeverano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
administracion@doloressopena.edu.ec,doloressopena.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
administracion@juandiego.edu.ec,juandiego.edu.ec,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
administracion@nsmontebello.edu.ec,nsmontebello.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
administracion@prolucianas.edu.ec,prolucianas.edu.ec,Educación / Colegio / Escuela (AMIE),MR COLEGIOS 2017.csv
administracion@sanesteban.edu.ec,sanesteban.edu.ec,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
administracion@semillitasdonbosco.edu.ec,semillitasdonbosco.edu.ec,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
administracion@seneca.edu.ec,seneca.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
administracion@stomas.edu.ec,stomas.edu.ec,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
administracion@uedlasuncion.edu.ec,uedlasuncion.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
administración@lemas.edu.ec,lemas.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
administrativa@colegiocervantes.edu.ec,colegiocervantes.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admision@itsae.edu.ec,itsae.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admision@jefferson.edu.ec,jefferson.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admision@udla.edu.ec,udla.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@americanschool.edu.ec,americanschool.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@atenasschool.edu.ec,atenasschool.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@becquerel.edu.ec,becquerel.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@britanico.edu.ec,britanico.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@colegioamericano.edu.ec,colegioamericano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@colegiobritanico.edu.ec,colegiobritanico.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@crear.edu.ec,crear.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@delfos.edu.ec,delfos.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@duplos.edu.ec,duplos.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@jkepler.edu.ec,jkepler.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@mariscalsucre.edu.ec,mariscalsucre.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@nuevomundo.edu.ec,nuevomundo.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@pachamama.edu.ec,pachamama.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@santiagomayor.edu.ec,santiagomayor.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@tecsu.edu.ec,tecsu.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@torremolinos.edu.ec,torremolinos.edu.ec,Educación / Colegio / Escuela (AMIE),MR COLEGIOS 2017.csv
admisiones@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
admisiones@uepaulrivet.edu.ec,uepaulrivet.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
adquisiciones@cristobalcolon.edu.ec,cristobalcolon.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
adrianap.suarez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
aetutn@utn.edu.ec,utn.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
aeusse@ueapch.edu.ec,ueapch.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
afantoni@americanschool.edu.ec,americanschool.edu.ec,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
agescuela@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
aguirre.leticia@condamine.edu.ec,condamine.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
aidrovo@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ajalopez@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ajiggins@britishschoolquito.edu.ec,britishschoolquito.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
alba.morales@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
alberto.vargas@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
albocolegio@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
alejandra.vasquez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
alex.proano@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
alex.vinueza@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
alexanderescuela@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
alexandra.arevalo@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
alexer.villon@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
alfarocolegioalfaro@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
alfredo.gomez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
aliana@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
amanecer-escuela@hotmail.es,hotmail.es,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
ambrocio.ati@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
amelina.montenegro@colegioamericano.edu.ec,colegioamericano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
americaescuela@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
amparo.monga@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
amsuarez@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
amuela@internacional.edu.ec,internacional.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ana.castro@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ana.delugo@upacifico.edu.ec,upacifico.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ana.zambranoc@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ana.zurita@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
anad.castillo@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ancaarbo@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
andrea.martinez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
andres.arguello@uasb.edu.ec,uasb.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
andresbelloescuela@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
angel.farias@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
angela.calderon@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
angela.malagon@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
angelh.espinoza@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
angelica.espinoza@upacifico.edu.ec,upacifico.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
anproano@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
antoniaa.alcivar@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
antonio.cedeno@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
antonio.cedenor@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
apalma@email.balandra.edu.ec,email.balandra.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
apespol@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
apuepse@upse.edu.ec,upse.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
araceli.gavilanes@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
aramirez@fundacionacm.edu.ec,fundacionacm.edu.ec,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
arcesio.penafiel@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ariverac@usfq.edu.ec,usfq.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
armando.caiza@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
arqmarmor@pucei.edu.ec,pucei.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
aseplas@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
asi.dir@lemas.edu.ec,lemas.edu.ec,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
asistentefinanciero@uteg.edu.ec,uteg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
asociacionempleados@utpl.edu.ec,utpl.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
aspe@espe.edu.ec,espe.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
aspuda@uazuay.edu.ec,uazuay.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
asuquilanda@espe.edu.ec,espe.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
atenas@atenas.edu.ec,atenas.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
atupse@upse.edu.ec,upse.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
autoclub5@usfq.edu.ec,usfq.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
avalarezo@ecomundo.edu.ec,ecomundo.edu.ec,Educación / Colegio / Escuela (AMIE),177 CONSUL EXTERNO.csv
avlescuelavespertina@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
